source 	 dest 	 fft_centralized 	 fft_DSTAP 	 flow_Centralized 	 flow_DSTAP
1237	1273	5.774997113	5.774997113	368.47325500000017	402.0584309320361
5104	5098	0.720000411	0.720000411	202.0	202.0
4391	4464	1.624391036	1.624391036	4678.055885000054	4728.072928651568
2143	2144	0.117391253	0.117391253	324.47268000000037	255.21180687680737
3188	3187	0.579310744	0.579310744	896.0743852687301	391.7386152799595
6689	4494	0.280851183	0.280851183	342.98333000000076	287.9998638635411
2959	2975	0.487500305	0.487500305	1820.6383190972883	1732.4152158167285
3311	2000381	0.28	0.28	1895.1709513494932	1891.9286793099502
6018	6019	0.472727273	0.472727273	30.17973000000004	16.26391356255027
6736	6737	1.046808956	1.046808956	611.0	609.9999218675695
1000681	1239	1.709999145	1.709999145	38.0	38.000000000000036
2226	6186	0.04	0.04	1099.6385049999972	893.1344837402966
5333	5335	0.981818182	0.981818182	832.01111	820.0074575865638
4840	4842	0.281250176	0.281250176	407.0	404.0
2569	2570	0.450000281	0.450000281	1713.2026949999763	1504.4691804289344
1182	1184	0.749999625	0.749999625	64.384195	94.39893489833662
3343	3342	0.175	0.175	895.2891943378148	1621.6126186755705
4615	2000639	1.154999423	1.154999423	2.0	2.0
4606	4605	0.927272727	0.927272727	152.0	152.0
1676	2000709	0.167999866	0.167999866	1.0	1.0
5452	6746	0.690909091	0.690909091	179.615805	133.00021820563032
1001039	4819	0.95999952	0.95999952	167.0	165.99999999999991
1421	1401	2.414998793	2.414998793	81.96434000000004	57.999999999999986
1454	1508	0.633333333	0.633333333	622.0	626.0
2153	2134	0.71999964	0.71999964	102.0	93.99999999999993
4876	4877	1.181818182	1.181818182	417.882	547.0080154095953
5197	5224	0.165517356	0.165517356	690.1581449999984	1549.3644232337886
5125	5052	0.781818182	0.781818182	307.7547200000001	309.57397306250994
2008	2009	1.316128183	1.316128183	179.11532368066858	292.47587855775794
4742	4743	0.843750527	0.843750527	773.9941328026771	792.0630908148512
6388	6444	0.300000188	0.300000188	500.6648999999981	663.4514855898285
1000042	2215	1.364999318	1.364999318	31.0	34.0
3270	3370	0.75000075	0.75000075	0.0	0.0
4572	4800	0.485106589	0.485106589	237.847415	199.1470773874419
2973	1723	0.750000469	0.750000469	1098.5194700000034	1023.2266081182765
1674	1676	0.709090264	0.709090264	5.0	5.0
6885	2000150	0.44	0.44	207.384195	204.99978179436968
6758	6753	0.236363636	0.236363636	35.0	35.000134327151
4784	4570	0.919149327	0.919149327	788.2316099999999	774.0006546168908
1617	1620	0.107142781	0.107142781	597.615805	550.0528369998216
5495	5496	4.290909091	4.290909091	85.0	85.0
6320	7038	0.342857339	0.342857339	12.561045	213.54978104541166
2937	2922	0.862500539	0.862500539	1063.0808899999993	1031.5040151389446
1000345	3639	0.57000057	0.57000057	399.52752500000014	243.71947440257384
1000402	3126	0.27000027	0.27000027	788.2884150000004	754.9945900699282
7328	5676	2.429998785	2.429998785	2.0	2.0
1839	6809	3.344998328	3.344998328	514.0	461.00000000000006
1000929	4761	0.623999501	0.623999501	79.0	79.0
3295	3279	0.345454545	0.345454545	1105.0512500000011	1879.299944440565
7149	2001029	2.549998725	2.549998725	3.0	3.0
6306	6307	0.08	0.08	818.3046400000009	711.6289345965538
2729	2000596	1.109999445	1.109999445	10.0	11.0
2391	2398	0.716666667	0.716666667	2917.2654980544426	2575.6736858444006
3514	3921	0.363636364	0.363636364	3681.9845049999835	3639.51149876763
5670	2000658	2.33999883	2.33999883	1.0	1.0
2253	2255	0.569999715	0.569999715	993.1462600000078	1027.5452764898337
2302	2000100	1.08	1.08	965.8258050000001	965.9529371568576
1000785	1488	0.629999685	0.629999685	2.0	2.0
4552	5911	0.037500023	0.037500023	1127.42989	1115.0268846424942
5202	5201	0.727272727	0.727272727	680.615805	670.0002182056292
1514	1513	1.253333333	1.253333333	6392.000000000016	6384.724211884006
4025	4023	0.165517356	0.165517356	1558.4988249999974	1616.605139508938
1000264	4295	1.47000147	1.47000147	39.0	39.0
1000662	5382	3.3	3.3	225.23286500000003	259.79938028081875
1410	1303	0.074999963	0.074999963	621.637691889702	525.9006549657597
5338	5336	0.454545455	0.454545455	813.2205	919.0003909877984
3532	3533	0.272727273	0.272727273	601.4010332299664	1330.6682368243676
4642	2001066	1.049999475	1.049999475	29.0	29.0
3505	3506	0.32727243	0.32727243	336.4923399999999	324.79049704883266
6608	1943	1.004999498	1.004999498	162.0	201.0
4520	2000302	2.12	2.12	425.50864000000075	391.46531877018214
1000690	1693	0.89999955	0.89999955	2.0	2.0
4911	4909	0.375	0.375	83.21	84.0
2655	2649	0.785714286	0.785714286	4359.622517523622	4304.123260746569
5234	5233	0.745454545	0.745454545	1268.7683900000002	1453.9698385057716
5005	5026	0.39428594	0.39428594	634.7631049999997	664.9590352361658
4395	4393	0.959999232	0.959999232	0.0	0.0
6719	4802	0.919149327	0.919149327	639.8738800000003	502.99916348050783
1586	2001095	1.31999934	1.31999934	13.0	13.0
2832	4333	0.309090909	0.309090909	4668.007354999978	4109.661230293045
2542	2544	0.383999693	0.383999693	304.13116000000014	423.4946820625461
7219	7357	1.531915545	1.531915545	52.152584999999995	62.999345383109194
2716	2701	0.65999967	0.65999967	43.0	41.00106236755688
2772	3144	0.226666667	0.226666667	9482.950131146526	10418.70300692627
3981	3976	1.122579921	1.122579921	680.1782925532326	686.6485699564146
1000859	5335	0.44	0.44	214.395305	203.00668247838365
6682	2000851	0.62	0.62	41.0	41.0
5539	5540	2.714998643	2.714998643	17.0	17.0
5191	2000123	1.59000159	1.59000159	0.0	0.0
3358	3356	0.215999827	0.215999827	2998.4899140755774	2469.486232365035
1484	1452	0.243750152	0.243750152	386.0	385.9999999999999
4516	2000244	0.63000063	0.63000063	1457.9070299999946	1337.9435342443558
3539	3538	0.455172728	0.455172728	0.0	88.24536532142238
2160	2088	0.981818182	0.981818182	197.99999999999997	186.00000000000023
1564	1565	0.240000137	0.240000137	801.98889	791.9389112051122
4835	4815	1.364999318	1.364999318	193.53678	291.179614049431
1000712	1894	0.34	0.34	5.0	5.0
1000721	1691	0.8	0.8	30.0	30.0
2060	1950	1.212766474	1.212766474	690.5628360608052	609.0937071381232
4759	4760	0.533333333	0.533333333	910.2491549999996	947.9957784332335
1000052	2221	1.004999498	1.004999498	17.0	26.118674720250958
1580	2000720	0.27000027	0.27000027	40.0	40.0
3905	3904	1.8000018	1.8000018	544.7264200000005	511.62193938151097
7237	5184	0.1	0.1	3536.048004999993	3226.5818587589642
2779	2778	0.263999789	0.263999789	2549.6005545852504	2483.578351790151
1824	7300	1.01999949	1.01999949	77.76839000000001	80.99999999999999
6881	6877	0.517241201	0.517241201	1156.2220800000005	1360.0192966814298
1000194	5376	1.0	1.0	1221.9999999999961	1221.9999999999973
5839	7155	5.974470627	5.974470627	21.0	21.0
4480	2825	0.74	0.74	525.8120200000002	413.1806022287341
3543	2767	0.3	0.3	1240.9997249999992	1077.9349234254487
2121	2080	0.872727273	0.872727273	1219.759399097283	1303.567237226427
1000653	5731	0.56	0.56	344.0	344.0
3002	3208	0.062069008	0.062069008	1040.9866767700319	1005.1327121632276
2353	2364	0.329999835	0.329999835	423.4632200000001	434.0000000000001
5404	5401	0.8	0.8	1091.3971349999995	1055.2006197191822
1256	7364	0.135483784	0.135483784	1427.0	1416.841736016493
5056	5082	0.411428807	0.411428807	210.21	210.00000000000003
3238	2000441	0.78000078	0.78000078	862.203486403574	806.8697997029789
3325	3326	0.191999846	0.191999846	3842.6257734399305	3067.4953080877276
1785	1784	0.945454545	0.945454545	1031.1307599999955	1132.3513700477895
2884	2000459	1.16	1.16	288.33411000000007	278.2409957081771
5349	5351	0.393103719	0.393103719	426.0	521.0
2588	6951	0.054545455	0.054545455	1893.6734532408298	1301.4281179712366
2151	2160	0.075000047	0.075000047	275.00000000000006	254.0000000000001
6189	6190	0.3	0.3	4057.5802579296114	4307.051966711053
2122	2123	1.55999922	1.55999922	255.21	299.00145654686156
2360	2000075	0.98	0.98	110.0	120.0
3086	3076	0.7448281	0.7448281	749.7652454005007	748.5591304300594
1738	2000283	0.42	0.42	102.0	102.0
2946	2977	0.450000281	0.450000281	901.6780299999988	1043.4006165272515
7161	7162	1.31999934	1.31999934	2.0	2.0
2088	2160	0.981818182	0.981818182	5.0	13.0
2212	2000042	0.629999685	0.629999685	621.0	609.9999999999994
7069	7070	0.494999753	0.494999753	10.0	10.0
1000671	7343	0.509999745	0.509999745	99.0	99.00000000000006
4850	2000159	1.54	1.54	418.84741500000035	408.50293399137286
6215	6216	0.236363636	0.236363636	3022.2338499999037	2879.940877068745
7233	7232	0.554999723	0.554999723	55.0	55.0
1000470	3138	0.78000078	0.78000078	624.9370749999994	495.0323574178291
2034	2015	0.85	0.85	151.0	183.99999999999997
1000113	5290	0.92	0.92	189.0	190.0
1000571	6582	2.68	2.68	12.0	12.0
3444	3426	0.05	0.05	104.43423000000004	313.7887784048729
6520	6515	1.225	1.225	2516.0956146804156	2420.7479117014295
3189	3184	0.450000281	0.450000281	1696.4378293025115	2540.4676294827955
5475	5474	0.734482505	0.734482505	4852.000000000002	4835.000000000012
5651	5763	0.08936174	0.08936174	505.0	499.9999999999999
1861	1866	0.212903088	0.212903088	402.0	389.0
2321	7002	0.450000281	0.450000281	0.0	0.0
1001076	5532	2.45999877	2.45999877	28.0	28.0
1243	1941	0.104999948	0.104999948	260.6164363494925	303.77244473372497
5086	5087	0.34	0.34	0.0	0.0
5598	1136	2.782979908	2.782979908	344.98333000000076	289.9998638635411
1683	1682	0.857142245	0.857142245	15.0	15.0
4790	2000103	1.544999228	1.544999228	95.0	96.0
1000038	2617	1.08	1.08	328.0000000000001	328.0
1000668	1336	2.309998845	2.309998845	215.9999999999999	216.00000000000014
6944	4537	0.449999775	0.449999775	374.0658049999988	339.47024536161655
7415	3443	0.2	0.2	4900.219217576441	3763.2646516500313
2219	2367	0.490909091	0.490909091	702.7388949999975	972.477505551796
6567	7351	0.629999685	0.629999685	198.84741499999998	125.00000000000004
4228	4154	0.218181818	0.218181818	2201.0028349999902	2172.0177602165736
1000766	1367	1.7999991	1.7999991	41.36636499999998	23.000484160628762
3527	3887	0.082758678	0.082758678	745.6178850000001	739.7842691374634
7329	5685	2.029788098	2.029788098	582.7251050000026	474.3694130717924
1833	2070	0.5999997	0.5999997	169.560255	182.57064036126152
1000571	4857	1.36	1.36	530.0	528.0000000000003
4851	4850	1.283333333	1.283333333	809.5296199999984	1238.8537625749113
1755	1748	1.466666667	1.466666667	423.57572999999974	422.90403194955326
1000409	3274	0.39000039	0.39000039	1075.0790249999995	1073.8465128502937
6662	5022	0.483333333	0.483333333	933.1293950000004	891.1418876215934
1000202	3597	1.32000132	1.32000132	1118.6278199999992	1048.13615793604
4739	4736	0.290909091	0.290909091	2375.4313649999986	2198.8439963750275
1625	1624	0.033333333	0.033333333	1715.5381249999934	1735.9925048413236
5065	5079	0.186207025	0.186207025	1085.4899150000008	1179.4311466354109
1000700	1872	0.48000048	0.48000048	104.0	104.0
7182	7187	1.529999235	1.529999235	6.76839	18.0
3023	3024	0.167999866	0.167999866	4026.2596563235593	3337.4187989290294
6915	6918	0.188571536	0.188571536	1484.449389999989	1980.1042454440355
2288	2000099	0.56	0.56	204.0	204.0
3687	3673	0.251612741	0.251612741	816.629415	576.6031409834721
3652	3643	0.563636364	0.563636364	1561.6033199999965	1628.162586599754
5394	5385	0.581250363	0.581250363	213.82436000000024	383.6656652018758
3497	3494	0.62	0.62	0.0	0.0
5985	5986	0.2	0.2	272.3629449999997	456.99430941484223
4680	4681	0.862500539	0.862500539	158.0	322.6307922425929
6506	4489	0.054545455	0.054545455	164.31095999999965	88.19771199960037
2448	2438	0.42	0.42	804.4792916920594	964.3005225222927
2353	2352	2.043751277	2.043751277	481.8974999999999	445.0
3667	3611	0.57000057	0.57000057	515.0478700000007	411.82544755687695
3344	3299	0.215999827	0.215999827	4753.326176768869	3901.12495722797
4933	6656	0.95	0.95	1173.0	1270.0
2345	2377	0.3	0.3	1600.0	1586.0000000000002
2692	2693	2.384998808	2.384998808	19.0	30.0
1644	2000798	0.54	0.54	5.0	5.0
2886	2872	0.116128957	0.116128957	1808.0840785658577	1462.1858856298784
1203	2000968	1.094999453	1.094999453	2.0	2.0
2662	1790	0.34	0.34	722.9640296590002	697.7058243213319
4087	4092	0.181818182	0.181818182	3231.4961799999883	3137.7697408502295
4884	5451	1.73999913	1.73999913	0.0	0.0
5021	4939	1.033333333	1.033333333	528.3454850000004	716.8112579728498
4786	4800	0.919149327	0.919149327	295.1230949999999	359.2659026953612
3575	3576	0.558621075	0.558621075	62.0	62.0
3582	3566	0.124138017	0.124138017	2445.2236449999946	2312.017783984058
1000831	2026	0.3	0.3	1.0	1.0
4605	4607	0.581250363	0.581250363	528.9968650000001	590.1038981476792
2360	6281	0.883333333	0.883333333	1326.4619458868476	920.9999999999997
5931	4613	0.869999565	0.869999565	117.61580500000001	116.00028394629659
1603	1606	0.367741698	0.367741698	266.0	301.0
3294	3254	0.37241405	0.37241405	825.9554289519757	677.5286051268599
3304	3306	0.167999866	0.167999866	1071.8770378071827	894.5172255735965
5689	1217	1.31999934	1.31999934	114.36233500000006	226.0048016865654
6291	6292	0.1	0.1	2792.192668226486	2907.7916244078738
1000076	2270	1.24	1.24	247.0	246.99999999999997
2480	1776	0.131250082	0.131250082	3405.8180873869705	2817.296557114482
7151	5556	1.13999943	1.13999943	49.0	47.0
3472	3468	0.109090909	0.109090909	1335.4691676847006	1294.4543327566166
1000338	2664	0.7	0.7	162.0	161.99999999999983
6047	2745	1.304999348	1.304999348	47.0	64.99999999999999
1000003	4640	0.6	0.6	671.8621850000002	599.8590629249788
4763	4764	0.533333333	0.533333333	1254.186429999981	1886.9952298626984
6969	7103	0.633333333	0.633333333	614.0	571.9999999999997
3797	3815	0.375	0.375	1799.776149999994	1671.4938602802101
2692	2745	0.584999708	0.584999708	49.423264999999965	154.0
5473	2000937	0.734999633	0.734999633	14.0	14.0
6376	6377	1.116666667	1.116666667	1818.3220949999877	1680.4371092827587
5097	5109	0.2	0.2	1431.3809949999916	1338.553110580143
4739	4625	0.227586364	0.227586364	1023.3273899999999	1013.0002306539218
6349	6391	0.8	0.8	648.0284750000001	874.1881782358204
3491	3470	0.566666667	0.566666667	2372.0903593451503	2375.117327738701
2774	2775	0.506666667	0.506666667	3721.1500635439497	4225.54240323353
2287	2340	1.583333333	1.583333333	1854.639342792406	1520.5233192265334
2530	2542	0.131250082	0.131250082	1569.1855799999917	1621.3877897081286
4311	4236	0.236363636	0.236363636	366.0	344.00015626486135
2421	2396	0.783333333	0.783333333	957.2731356950094	875.8110061745614
1311	1312	2.429998785	2.429998785	378.29719500000573	356.91998465310684
5401	5405	1.216666667	1.216666667	419.174195	346.9990865865413
2393	2394	0.131250082	0.131250082	668.857361692059	614.7476746960689
3020	3019	0.251612741	0.251612741	3283.7228031734207	2985.5677772194913
6798	1541	0.809999595	0.809999595	310.0	317.0
6681	4792	0.709090909	0.709090909	405.67751433301044	429.6276633902825
6616	7284	0.53999973	0.53999973	183.44347499999992	242.89300336818863
1438	1434	0.191489443	0.191489443	533.0	533.0000000000001
1000303	2804	1.3	1.3	1259.1074249999942	1117.8102107667876
3503	3504	0.671428571	0.671428571	9635.53005648353	9405.456570245771
2063	2064	1.169999415	1.169999415	13.0	14.0
6496	2238	0.731250457	0.731250457	110.615805	120.94651930816784
3299	3344	0.215999827	0.215999827	3346.6191957694996	1220.8446198351264
3474	2876	0.483870656	0.483870656	1902.7158359627342	1783.347682307389
1934	1938	2.87999856	2.87999856	154.79437865050582	145.9130078342469
1746	2096	0.824999588	0.824999588	33.0	31.0
3046	2000405	0.48	0.48	227.3423499999999	290.2491390306985
1000528	2968	0.743999405	0.743999405	318.94067999999976	391.2194866904275
4502	6446	0.150000094	0.150000094	0.0	0.0
1236	2000674	1.394999303	1.394999303	7.0	4.0
1956	2000816	1.829999085	1.829999085	19.0	19.0
6919	6927	0.740425847	0.740425847	703.4499640719386	1176.6597676137242
4939	5020	0.872727273	0.872727273	1651.5412799999988	1675.976730738548
2760	3170	0.434483058	0.434483058	2022.5265957575657	1765.700074871073
3435	3433	0.266666667	0.266666667	2617.8594882990365	2532.336731352154
1587	1586	0.71999964	0.71999964	242.0	259.00044041030975
5822	1227	1.124999438	1.124999438	267.72755	204.24999166584905
7281	7284	0.378260705	0.378260705	16.0	13.0
4064	4073	0.289655372	0.289655372	999.5650600000006	1308.5783326176193
1236	1237	1.304999348	1.304999348	368.47325500000017	402.0584309320361
2412	2411	1.283333333	1.283333333	391.395305	377.0011170565751
1696	2072	0.944999528	0.944999528	65.0	87.0
5742	5726	0.4625	0.4625	243.85288	218.00000000000006
6078	6079	0.675	0.675	104.25439499999993	49.964841206201754
2009	2006	0.387096524	0.387096524	190.11532368066858	303.4758785577577
4340	4190	0.613333333	0.613333333	3643.7876555064154	4252.191444997641
5832	2000967	1.694999153	1.694999153	1.0	1.0
3590	3576	0.127272727	0.127272727	2328.4550649999906	2363.685172131414
1000576	1121	2.08	2.08	2377.9999999999973	2378.0000000000027
2080	2000820	1.88	1.88	161.615805	153.00000000000006
4898	5950	0.3	0.3	1295.6631400000006	1692.7090340596278
1948	1946	0.7625	0.7625	937.2232424538079	879.3611444521038
3523	2000273	1.71000171	1.71000171	377.68739500000027	396.9489810767201
4472	4466	0.145454545	0.145454545	398.0	420.0
3202	3196	1.2000012	1.2000012	444.8570900000009	283.56179141123556
3190	3189	1.343998925	1.343998925	118.12859500000006	177.34532103854792
7049	7050	1.604999198	1.604999198	137.23161	134.00043641126064
3671	3670	0.44	0.44	828.8879200000025	784.781059785301
5823	5827	1.876596543	1.876596543	653.2724499999999	715.750008334152
4080	4138	0.165517356	0.165517356	2380.534794999999	2269.603576368857
6725	4586	1.251064362	1.251064362	151.59358500000002	177.9757514129692
5513	5515	1.890909091	1.890909091	308.00035999999966	331.0884192532165
1978	1976	0.104347781	0.104347781	1198.040049999999	1064.0919689457808
6195	2000307	0.66	0.66	0.0	0.0
1000377	2780	0.52	0.52	77.0	79.0
1927	1928	0.248276033	0.248276033	603.0	597.0
6778	6068	0.15	0.15	34.13097499999999	33.0060022680403
4633	6649	5.27999736	5.27999736	431.011110000001	410.06402312328555
6854	5963	0.4	0.4	165.15258500000002	163.99942351553983
4696	4734	0.085714335	0.085714335	37.0	37.0
1930	1267	0.082758678	0.082758678	1124.7112600000012	1176.9352708269394
2084	2088	1.012500633	1.012500633	328.4496350000001	144.8420827097174
5362	2000861	0.32	0.32	326.0	326.0
1000259	4034	0.36000036	0.36000036	315.3935349999999	365.04127995205243
1000115	4860	1.08	1.08	48.0	48.0
1140	7341	1.162500727	1.162500727	704.9732600000008	628.2070449221495
1561	1515	0.6	0.6	879.98889	857.224822767027
1481	1484	0.450000281	0.450000281	346.0	345.9999999999999
1000003	4763	0.96	0.96	25.137815000000014	81.1409370750202
1652	1657	0.149999813	0.149999813	173.0	173.0
5712	5699	2.09999895	2.09999895	4.0	4.0
5020	5006	2.509090909	2.509090909	1888.5412799999988	1753.347776672786
1676	1674	0.709090264	0.709090264	0.0	0.0
5172	2000047	1.295998963	1.295998963	120.0	126.0
6852	6872	0.434482609	0.434482609	2648.327513828462	3212.83192421284
1000383	3314	0.48	0.48	147.16156500000008	195.9125819907756
6807	1274	1.097872808	1.097872808	640.23161	628.0353284912303
4875	2000116	2.46	2.46	35.0	34.0
2501	2311	0.55	0.55	2227.9580700000006	2248.975418997697
3072	3078	0.363636364	0.363636364	2379.280929999985	1830.104030772668
6244	6245	0.034285734	0.034285734	2538.429889999999	2522.0268846424906
3953	3954	0.818181818	0.818181818	504.0	458.0
4760	4759	0.533333333	0.533333333	2325.8195749999977	2198.1836301793624
1000970	5829	2.354998823	2.354998823	104.0	104.0
3269	3373	0.24	0.24	749.4563395519541	671.5168167846789
3240	3331	0.28799977	0.28799977	1073.013139150025	1314.6285960333332
4580	4576	1.85999907	1.85999907	76.0	76.0
3600	3564	1.11000111	1.11000111	119.0	403.0
1000258	3509	0.87000087	0.87000087	182.0	181.99999999999997
5719	5718	0.95	0.95	434.92061500000085	356.34104279854233
4736	4738	0.854545455	0.854545455	890.8369150000001	909.974506430176
4453	2000242	1.0	1.0	1508.5165349999966	1517.281652735321
1000352	1798	0.46	0.46	293.2748300000001	406.05703388347155
1517	1591	0.135483784	0.135483784	1710.0	1710.0
3774	3772	0.527272727	0.527272727	2318.406169999988	2092.499796767403
4430	4407	0.054545455	0.054545455	2126.9008250000056	1684.0854793695091
4242	4259	0.165517356	0.165517356	894.626305	891.8799221459964
1634	1632	0.175	0.175	142.0	142.0
6517	2000524	1.664999168	1.664999168	113.0	101.0
6880	6873	0.1125	0.1125	1636.2316099999987	1678.0534553628195
1000887	5763	1.91999904	1.91999904	30.0	30.000000000000007
5571	5573	1.574999213	1.574999213	8.0	8.0
1000130	6984	1.92	1.92	1379.9999999999977	1237.0
2878	2000416	0.88799929	0.88799929	48.746779999999994	39.32013811922616
4837	7056	0.5875	0.5875	1014.21	969.7380467137831
1907	1844	0.187499766	0.187499766	429.0	430.0
6055	6057	0.456521541	0.456521541	47.0	48.0
3593	3965	0.993104133	0.993104133	1355.5584549999894	1426.6125115495126
4173	4341	0.786666667	0.786666667	2464.5445799999857	2508.00989328206
3990	2000256	1.53000153	1.53000153	823.3298999999997	849.3552890646442
3113	3060	0.254545455	0.254545455	1673.9688849999968	1552.1093824101613
1000799	1624	0.503999597	0.503999597	170.0	170.0
2344	2343	0.15483861	0.15483861	1471.44899	1218.4997119467325
2358	6568	0.98	0.98	0.0	0.0
5463	4891	0.357446961	0.357446961	879.285295	1039.9874409866302
1842	1837	0.740425847	0.740425847	2329.391895000033	2293.5575317028447
2897	3199	0.166666667	0.166666667	565.3499800000008	725.0699734884183
1833	2000819	1.31999934	1.31999934	35.0	41.0
2965	2964	0.135483784	0.135483784	1897.5759340972907	1755.586295797774
3251	3259	0.4	0.4	2552.080649422209	2410.9161586936107
2052	2053	0.08936174	0.08936174	845.0	863.0
6005	6888	1.386206419	1.386206419	986.5771999999921	1037.0828224540685
4195	4231	0.041379339	0.041379339	2599.724639999983	1870.240595267276
7446	2000408	0.42000042	0.42000042	759.128050769539	667.1618332941891
2246	2247	1.289999355	1.289999355	241.43337999999943	548.3028752858698
1705	6765	0.089999955	0.089999955	10.0	10.0
4093	4087	0.690909091	0.690909091	3231.4961799999883	3137.7697408502295
3274	3273	0.475862397	0.475862397	1046.0488250000008	836.6678133725185
4681	4682	0.133333333	0.133333333	536.5653000000003	488.61835625974413
1509	1510	0.345454545	0.345454545	606.0	606.0
1790	1791	0.3	0.3	609.9055996590014	527.6189542827426
3865	2000332	1.29000129	1.29000129	59.0	41.0
4453	2000241	1.079999136	1.079999136	505.0	472.0
3589	3540	0.35172438	0.35172438	633.0662300000002	668.3115820726937
4935	2000575	0.42	0.42	794.0	793.9999999999997
6388	4501	0.787500492	0.787500492	1114.3689349999956	961.5538082339112
1000335	2629	0.9	0.9	4.0	4.0
2661	2626	0.356250223	0.356250223	2152.151649999971	2269.4623559090105
3768	2000386	0.54000054	0.54000054	716.6649149999996	699.1600842108945
3275	7306	0.2	0.2	0.0	0.0
6473	6465	0.569999715	0.569999715	36.594195	56.5276062332184
1000361	3766	0.6	0.6	1358.5724999999998	1410.874810341351
4208	2000295	1.055999155	1.055999155	290.954245	282.3250725783438
2746	2739	0.284999858	0.284999858	190.9832986937208	153.62003016142964
7216	6723	0.209999895	0.209999895	0.0	0.0
4797	4798	0.363636364	0.363636364	749.1401243330085	758.7025980893646
3961	3962	0.328571429	0.328571429	8114.425989511423	8153.874626263487
1000672	1438	1.514999243	1.514999243	210.0	210.0
2701	1745	1.31999934	1.31999934	35.0	33.00106236755688
3776	3848	0.054545455	0.054545455	1782.935034999998	1659.052490870112
2497	2501	0.254545455	0.254545455	2587.011459999978	2540.303338242991
1957	2063	3.019352891	3.019352891	12.0	11.0
2388	2389	0.733333333	0.733333333	3479.027441945564	3502.712665500877
4345	4352	0.4	0.4	5179.1608348938535	5254.588486948397
1911	2000703	0.27000027	0.27000027	2.0	2.0
4374	4375	0.892683362	0.892683362	4348.379510000041	4338.344727899135
6626	2001047	1.34	1.34	216.0	227.0
4578	5296	1.0875	1.0875	535.689365	645.9991271774787
2168	2191	0.127272727	0.127272727	480.8463100000008	568.7425586662815
4847	2000113	1.02	1.02	8.0	8.0
1000928	7104	0.8	0.8	67.4305	76.00138052661818
1000981	5696	0.89999955	0.89999955	14.0	14.0
6540	6444	0.033333333	0.033333333	1950.3608899999901	1772.7334251535424
6369	6378	0.468750293	0.468750293	364.46322000000015	228.83431234706163
6722	4801	0.587234292	0.587234292	593.5200250000001	393.0224350069309
5442	2001013	0.854999573	0.854999573	5.0	5.0
7333	7334	4.409997795	4.409997795	40.0	40.0
1000181	4686	0.8	0.8	439.6726100000002	460.99976934607827
3393	6423	0.872727273	0.872727273	1823.8915599999843	1273.911889763342
1000057	2468	1.06	1.06	171.0	181.0
2853	2900	0.8	0.8	1865.740074999986	1735.3391326103033
3299	2000407	0.39000039	0.39000039	20.106195000000007	19.95693058195656
4589	5468	2.85	2.85	907.21	766.5584326643515
5038	5031	0.116666667	0.116666667	1991.6370550000033	1916.2783856146832
1000281	2614	0.66	0.66	70.0	71.0
1497	1485	0.186206832	0.186206832	6467.232220000004	6406.813214752272
4881	5261	0.2	0.2	2592.999999999998	2706.9999999999955
2634	2626	1.2	1.2	2252.2326789512713	2146.32031932661
1000773	1427	0.71999964	0.71999964	11.0	11.0
1336	1334	0.791489699	0.791489699	550.7936600000015	639.5705522868258
1000075	2345	1.36	1.36	589.0	589.0000000000005
4959	4965	0.436363636	0.436363636	1338.4377349999984	1420.6496273374605
1855	2000793	1.829999085	1.829999085	0.0	0.0
5206	6962	1.783333333	1.783333333	77.0	80.0
5516	5525	0.2125	0.2125	220.0	220.0
5369	2000859	0.9	0.9	363.0	364.0
5180	7010	0.383333333	0.383333333	2019.7474349999943	1989.33014123956
1842	6808	0.919149327	0.919149327	640.23161	628.0353284912303
3337	2000378	0.4	0.4	248.673855	235.64604257785894
6120	6669	0.77999961	0.77999961	10.174195000000001	10.599577165870272
2142	2130	0.4125	0.4125	280.2816786505059	218.5294375722151
1229	1172	1.47000147	1.47000147	278.32739000000004	357.2816602765675
1299	1300	1.574999213	1.574999213	307.22590500000115	238.12666193688716
4834	7051	1.55999922	1.55999922	14.0	14.0
1000203	5058	1.26000126	1.26000126	972.6644650000001	832.2204089641629
4115	4090	0.472727273	0.472727273	3207.8247999999853	3025.936385809387
1000258	4031	0.84000084	0.84000084	152.0	152.0
1795	1797	0.44	0.44	113.55554500000018	183.33352576066088
1844	1848	0.409090537	0.409090537	11.0	11.0
5733	2000660	0.503999597	0.503999597	11.0	11.0
2209	2270	1.783333333	1.783333333	1229.4647149999969	1213.0440028643804
1000263	3517	0.96000096	0.96000096	125.0	124.0
4894	4883	0.425	0.425	596.6615	608.0031944122916
1408	1379	1.064999468	1.064999468	173.0	151.99999999999994
3237	3238	0.21000021	0.21000021	631.8712450000002	393.37830666959667
1525	2000707	0.54	0.54	56.0	56.0
6583	4939	1.133333333	1.133333333	1191.0	1087.0
3646	3647	0.413793389	0.413793389	1055.43227	964.9706139594114
4511	4517	1.706251066	1.706251066	842.512405000002	328.02125941225836
1213	2000572	3.104998448	3.104998448	1.0	1.0
5396	5394	0.712500445	0.712500445	213.82436000000024	383.6656652018758
1000043	2204	1.994999003	1.994999003	168.99999999999972	169.00000000000006
1331	1343	0.83999958	0.83999958	422.82708365050695	416.2534830646212
2972	2971	0.263999789	0.263999789	766.5618749999993	566.4901764840763
1000802	1506	1.4	1.4	622.0	621.9999999999995
