~,Tail,Head,Capacity (veh/h),Length,Free Flow Time,B,Power,Speed,Toll ,Type,;
,208949,208953,31581,1.252031,1.029067,0.92,2.3,70,0,2,
,208949,208952,31581,0.862996,0.892754,1.881291,2,55,0,2,
,208956,208957,66915,0.180888,0.197333,0.8,2.3,55,0,2,
,208950,208954,33457,0.720082,0.785544,0.8,2.3,55,0,2,
,208950,208951,31581,0.726033,0.792036,1.881291,2,55,0,2,
,21913,208954,2400000,0.689786,1.379572,0.8,2.3,30,0,2,
,21913,208951,2400000,0.217355,0.434709,0.8,2.3,30,0,2,
,202362,202365,31581,1.168107,2.002468,0.92,2.3,35,0,2,
,202368,202369,31581,0.763649,0.654557,1.881291,2,70,0,2,
,202364,202369,31581,1.544502,1.684911,0.92,2.3,55,0,2,
,202365,202370,31581,1.971548,3.379797,0.92,2.3,35,0,2,
,202363,202367,66915,0.727354,0.872825,1.572944,2,45,0,2,
,202360,202361,100372,0.583944,0.661069,1.572944,2,50,0,2,
,202363,202362,31581,0.857628,1.354149,1.881291,2,35,0,2,
,202362,202364,31581,0.555857,0.575024,0.92,2.3,55,0,2,
,202360,202363,66915,0.392692,0.444557,1.572944,2,50,0,2,
,202361,202362,31581,0.544012,0.562771,1.881291,2,55,0,2,
,202361,201057,100372,0.591905,0.710286,1.572944,2,45,0,2,
,202367,202366,66915,0.184414,0.162719,1.572944,2,65,0,2,
,202367,202368,31581,0.179559,0.147583,0.92,2.3,70,0,2,
,202370,201208,31581,0.05544,0.062763,0.92,2.3,50,0,2,
,202371,202373,31581,1.662413,1.719738,1.881291,2,55,0,2,
,202374,202379,31581,1.573518,1.627777,1.881291,2,55,0,2,
,202379,202383,33129,3.078697,3.184859,1.881291,2,55,0,2,
,202377,202384,66915,2.756696,3.519186,1.572944,2,45,0,2,
,202372,202371,31581,0.904191,0.986391,1.881291,2,55,0,2,
,202372,202374,31581,3.89599,4.250172,0.92,2.3,55,0,2,
,315018,202372,31581,1.429138,1.559059,0.92,2.3,55,0,2,
,202376,202377,31581,2.387542,2.604591,1.881291,2,55,0,2,
,202379,202376,33129,0.217163,0.236905,1.881291,2,55,0,2,
,202373,202380,31581,0.064499,0.070362,1.881291,2,55,0,2,
,21914,202384,2400000,0.864983,1.729966,0.8,2.3,30,0,2,
,202383,202384,31581,1.104266,1.204654,1.881291,2,55,0,2,
,202383,202385,33129,0.458562,0.500249,1.881291,2,55,0,2,
,202384,202386,66915,0.836958,1.00435,1.572944,2,45,0,2,
,21914,202383,2400000,0.529635,1.05927,0.8,2.3,30,0,2,
,202382,230104,66915,1.187268,1.295201,1.572944,2,55,0,2,
,230104,230105,31581,1.412079,1.54045,1.881291,2,55,0,2,
,230105,202501,31581,0.078987,0.094784,0.92,2.3,50,0,2,
,202385,202386,33457,0.512819,0.654663,1.572944,2,45,0,2,
,230104,202385,66915,0.37893,0.483741,1.572944,2,45,0,2,
,202386,202502,33129,0.29199,0.318534,1.881291,2,55,0,2,
,230107,230108,33457,5.084571,6.101486,0.8,2.3,45,0,2,
,230109,230110,31581,2.666925,2.758888,1.881291,2,55,0,2,
,230110,201213,31581,2.625057,2.715577,0.92,2.3,55,0,2,
,230109,230112,31581,1.186163,1.227065,1.881291,2,55,0,2,
,230112,230116,33457,1.275244,1.319218,0.8,2.3,55,0,2,
,230115,230116,31581,1.08466,1.122062,1.881291,2,55,0,2,
,202389,202390,31581,3.873588,4.00716,1.881291,2,55,0,2,
,202378,230106,33457,0.439072,0.560518,0.8,2.3,45,0,2,
,230106,208955,100372,0.23372,0.298366,0.8,2.3,45,0,2,
,208955,230107,33457,0.298718,0.358462,0.8,2.3,45,0,2,
,230115,202389,31581,2.238452,2.31564,1.881291,2,55,0,2,
,230113,230111,31581,0.490526,0.507441,1.881291,2,55,0,2,
,230112,230114,31581,0.305335,0.315864,1.881291,2,55,0,2,
,230113,230112,33457,0.476815,0.493256,0.92,2.3,55,0,2,
,230108,230113,33457,0.063594,0.076313,1.881291,2,45,0,2,
,230111,230114,31581,0.101254,0.104745,1.881291,2,55,0,2,
,230114,230115,31581,0.070292,0.072716,1.881291,2,55,0,2,
,202387,202388,33457,2.644235,3.173082,1.572944,2,45,0,2,
,230116,202387,33457,0.076015,0.091219,0.8,2.3,45,0,2,
,202388,202390,31581,0.229514,0.188642,1.881291,2,70,0,2,
,230018,230019,63163,1.894794,2.186301,1.572944,2,55,0,2,
,230020,230021,33129,6.066728,7.000071,1.881291,2,55,0,2,
,230024,230025,31581,3.092122,3.567833,1.881291,2,55,0,2,
,202410,209025,31581,2.670758,3.081644,1.881291,2,55,0,2,
,202410,22133,2400000,3.650204,8.760489,0.8,2.3,25,0,2,
,230027,235022,37610,2.293075,3.718499,0.8,2.3,40,0,2,
,230030,230029,84818,0.342913,0.395669,1.12,2,55,0,2,
,230031,230032,39045,0.214491,0.292487,1.12,2,45,0,2,
,230032,230019,31581,2.135636,2.464195,1.572944,2,55,0,2,
,230037,230067,31581,3.547069,4.836912,1.881291,2,45,0,2,
,230020,22119,2400000,0.799493,1.918783,0.8,2.3,25,0,2,
,230118,230100,90194,1.712462,1.868141,0.8,2.3,55,0,2,
,230094,230017,89708,2.019962,2.330725,1.12,2,55,0,2,
,230122,230029,96330,1.804052,1.665279,0.12,3.2,70,0,2,
,202399,22130,2400000,2.524525,6.05886,0.8,2.3,25,0,2,
,202399,22129,2400000,2.540403,6.096967,0.8,2.3,25,0,2,
,202399,202396,33017,3.276922,3.781063,1.881291,2,55,0,2,
,235024,22130,2400000,0.868944,2.085466,0.8,2.3,25,0,2,
,235024,202398,31581,2.07421,2.39332,1.881291,2,55,0,2,
,202397,202407,33017,2.659008,3.068086,1.881291,2,55,0,2,
,202397,202408,96330,3.256063,3.005596,0.12,3.2,70,0,2,
,202407,202408,45097,1.466188,1.599478,1.12,2,55,0,2,
,202410,202411,43325,2.885624,3.147953,1.12,2,55,0,2,
,202406,202412,86650,2.028031,2.212397,1.12,2,55,0,2,
,202406,202403,86650,0.846002,0.922912,1.12,2,55,0,2,
,238593,202397,89856,2.247788,1.822531,2,2.35,60,0,2,
,238593,235024,31581,2.054735,2.241529,0.92,2.3,55,0,2,
,202399,202397,33017,0.024546,0.028322,0.92,2.3,55,0,2,
,202405,202406,50111,1.382733,1.220059,0.12,3.2,55,0,2,
,202396,202405,50111,0.333612,0.294364,0.12,3.2,55,0,2,
,202404,202405,50111,0.023522,0.020755,0.12,3.2,55,0,2,
,202401,202404,31581,0.437052,0.50429,0.92,2.3,55,0,2,
,202407,202398,44251,2.348969,2.168279,1.12,2,70,0,2,
,202407,202410,45097,1.937376,2.113501,1.12,2,55,0,2,
,230117,22137,2400000,0.954594,2.291025,0.8,2.3,25,0,2,
,230119,230092,86650,0.3246,0.354109,1.12,2,55,0,2,
,202408,230120,96330,1.539565,1.421137,0.12,3.2,60,0,2,
,202412,230120,86650,0.670516,0.731472,1.12,2,55,0,2,
,230117,230121,86650,0.598252,0.652638,1.12,2,55,0,2,
,230122,230123,42409,1.289497,1.487881,0.8,2.3,55,0,2,
,230122,22134,2400000,1.218358,2.924059,0.8,2.3,25,0,2,
,22136,202408,2400000,1.290354,3.096848,0.8,2.3,25,0,2,
,202408,202412,86650,1.669343,1.821102,1.12,2,55,0,2,
,22136,202412,2400000,1.255711,3.013706,0.8,2.3,25,0,2,
,202412,230117,86650,0.3165,0.345273,0.8,2.3,55,0,2,
,230118,22120,2400000,0.667584,1.602201,0.8,2.3,25,0,2,
,22120,230119,2400000,1.822132,4.373117,0.8,2.3,25,0,2,
,202403,230119,43325,1.500862,1.637304,0.8,2.3,55,0,2,
,202403,230118,90194,0.325162,0.354722,0.8,2.3,55,0,2,
,22137,230119,2400000,0.880322,2.112772,0.8,2.3,25,0,2,
,230120,202411,119881,0.643237,0.821153,1.12,2,45,0,2,
,230122,230124,39045,0.541456,0.738349,1.12,2,45,0,2,
,202411,230124,43325,0.185925,0.202827,1.12,2,55,0,2,
,230125,230124,42409,0.352536,0.406772,1.12,2,55,0,2,
,230120,230122,96330,0.30598,0.282443,0.12,3.2,60,0,2,
,22135,230027,2400000,0.505029,1.21207,0.8,2.3,25,0,2,
,230125,230027,86650,0.374331,0.408361,1.12,2,55,0,2,
,202411,22135,2400000,0.16298,0.391151,0.8,2.3,25,0,2,
,202411,230125,43325,0.277091,0.302281,1.12,2,55,0,2,
,230123,48231,4800000,1.076195,2.15239,0.8,2.3,45,0,2,
,230097,230098,43325,1.319561,1.439522,0.8,2.3,55,0,2,
,230092,230093,90194,0.64494,0.703571,1.12,2,55,0,2,
,230121,230092,69827,0.5268,0.903086,1.12,2,30,0,2,
,230121,230123,84818,0.069835,0.080579,1.12,2,55,0,2,
,230092,230097,37857,0.189842,0.271203,0.8,2.3,40,0,2,
,230093,230095,45097,0.5223,0.569782,0.8,2.3,55,0,2,
,230093,230094,90194,0.178736,0.194985,0.8,2.3,55,0,2,
,230096,230018,89708,0.071584,0.082597,0.8,2.3,55,0,2,
,230096,230020,89708,0.065038,0.075043,0.8,2.3,55,0,2,
,230095,230096,45097,0.015649,0.017071,1.12,2,55,0,2,
,48231,237835,4800000,0.639294,1.278589,0.8,2.3,45,0,2,
,22134,230098,2400000,0.433688,1.04085,0.8,2.3,25,0,2,
,48231,22134,4800000,0.195433,0.390866,0.8,2.3,45,0,2,
,230098,230030,84818,0.185313,0.213823,1.12,2,55,0,2,
,230030,230031,39045,0.078652,0.107253,0.8,2.3,45,0,2,
,230022,230021,31581,3.706501,4.276731,0.92,2.3,55,0,2,
,230099,230016,66915,2.849779,3.288207,1.572944,2,55,0,2,
,230099,230102,66915,2.592412,3.110895,1.572944,2,45,0,2,
,22117,230099,2400000,1.289387,3.09453,0.8,2.3,25,0,2,
,230101,230102,33457,0.363417,0.4361,1.572944,2,45,0,2,
,230101,202496,66915,2.624372,3.028122,1.572944,2,55,0,2,
,22114,202496,2400000,0.52378,1.257071,0.8,2.3,25,0,2,
,230102,230103,31581,0.552475,0.637471,1.881291,2,55,0,2,
,230022,230103,31581,0.240209,0.277164,0.92,2.3,55,0,2,
,230017,22119,2400000,1.290358,3.09686,0.8,2.3,25,0,2,
,230012,230013,63163,0.483963,0.558419,1.572944,2,55,0,2,
,230014,230015,0,0.47485,0,0.8,2.3,55,0,2,
,230100,230012,89708,0.258216,0.297942,1.12,2,55,0,2,
,230017,230012,89708,0.267914,0.309131,1.12,2,55,0,2,
,230100,230017,33017,0.267676,0.308857,1.881291,2,55,0,2,
,230012,230014,0,0.053901,0,0.8,2.3,55,0,2,
,230015,230013,0,0.02816,0,1.12,2,55,0,2,
,230013,230016,66915,0.044038,0.050813,0.8,2.3,55,0,2,
,230024,230023,33129,0.791266,0.913,1.881291,2,55,0,2,
,230021,230024,33129,0.95223,1.098727,1.881291,2,55,0,2,
,235022,22133,2400000,2.006069,4.814566,0.8,2.3,25,0,2,
,22133,230028,2400000,2.408453,5.780286,0.8,2.3,25,0,2,
,235021,209027,37610,0.543199,0.880863,0.8,2.3,40,0,2,
,230028,230036,31581,2.855669,3.395485,1.881291,2,55,0,2,
,230035,230037,31581,0.565425,0.67851,1.881291,2,55,0,2,
,230035,230036,89856,0.44865,0.483029,2,2.35,70,0,2,
,209025,230026,31581,2.664603,5.329206,1.881291,2,35,0,2,
,235022,230026,37610,3.998516,6.48408,0.8,2.3,40,0,2,
,235021,230026,37610,0.236318,0.383218,1.12,2,40,0,2,
,230034,22133,2400000,1.477422,3.545813,0.8,2.3,25,0,2,
,230033,230035,89856,1.83002,1.4838,2,2.35,70,0,2,
,230029,230033,96330,1.630596,1.505166,0.12,3.2,70,0,2,
,230032,230034,33017,1.682339,3.154386,1.881291,2,30,0,2,
,230033,230034,33457,0.042019,0.037629,1.881291,2,70,0,2,
,230038,228681,89856,2.618578,2.123172,2,2.35,60,0,2,
,230039,230068,85679,1.951442,2.018733,1.12,2,55,0,2,
,230036,230038,89856,0.848,0.56838,2,2.35,70,0,2,
,230037,230039,31581,0.874721,0.904883,1.881291,2,55,0,2,
,230038,230039,85679,0.305678,0.316219,1.12,2,55,0,2,
,228681,228684,31581,1.419852,1.468813,1.881291,2,55,0,2,
,230068,228684,31581,0.645657,0.667921,1.881291,2,55,0,2,
,230068,230069,85679,0.821112,0.849426,0.8,2.3,55,0,2,
,228684,229878,31581,0.639338,0.661384,1.881291,2,55,0,2,
,230069,229878,85679,0.191939,0.198558,1.12,2,55,0,2,
,230070,230072,31581,2.505619,2.59202,0.92,2.3,55,0,2,
,230070,230073,31581,2.777942,3.788102,1.572944,2,45,0,2,
,230071,230025,31581,1.268998,1.464228,1.881291,2,55,0,2,
,230025,230074,31581,4.146692,4.784645,1.881291,2,55,0,2,
,230077,229883,31581,3.732199,3.860896,1.572944,2,55,0,2,
,230019,230070,31581,1.872343,2.553195,1.572944,2,45,0,2,
,22118,230070,2400000,1.841072,4.418574,0.8,2.3,25,0,2,
,230019,230071,31581,3.826143,4.414781,0.92,2.3,55,0,2,
,230071,22118,2400000,1.117546,2.682109,0.8,2.3,25,0,2,
,230075,230073,31581,1.850997,3.470619,1.881291,2,35,0,2,
,230076,230078,31581,0.432071,0.498544,0.92,2.3,55,0,2,
,230075,230076,31581,1.170816,1.350942,0.92,2.3,55,0,2,
,230067,230075,31581,0.191898,0.22142,1.881291,2,55,0,2,
,230072,230067,31581,0.023275,0.026856,1.881291,2,55,0,2,
,230073,230077,63163,0.230214,0.43165,1.572944,2,35,0,2,
,230079,229883,31581,3.403032,3.926576,0.92,2.3,55,0,2,
,230074,230079,31581,0.045708,0.05274,1.881291,2,55,0,2,
,22103,229883,2400000,0.760279,1.520558,0.8,2.3,30,0,2,
,202510,202569,31581,0.836574,0.717063,0.8,2.3,70,0,2,
,202557,202573,31581,4.333143,7.428246,1.881291,2,30,0,2,
,202558,202660,31581,3.8534,4.203709,1.881291,2,55,0,2,
,202563,202662,0,3.729848,0,1.881291,2,0,0,2,
,202658,202665,31581,4.528845,4.180472,0.92,2.3,65,0,2,
,202658,21909,2400000,0.803184,1.606368,0.8,2.3,30,0,2,
,202658,202667,33129,0.738397,0.886076,1.881291,2,50,0,2,
,202504,202505,31581,4.365025,3.74145,1.881291,2,70,0,2,
,202507,202508,33129,4.231266,4.615926,1.881291,2,55,0,2,
,202499,202509,31581,5.722751,6.243001,1.881291,2,55,0,2,
,202510,202505,31581,6.008036,5.149745,1.881291,2,70,0,2,
,202497,202499,31581,3.829115,4.177216,1.881291,2,55,0,2,
,22112,202506,2400000,2.129698,4.259396,0.8,2.3,30,0,2,
,202497,202498,31581,1.461461,1.594321,1.881291,2,55,0,2,
,202497,22112,2400000,1.054007,2.108015,0.8,2.3,30,0,2,
,202500,202499,31581,1.225639,1.33706,0.92,2.3,55,0,2,
,202499,202504,31581,0.309716,0.265471,0.92,2.3,70,0,2,
,202506,202507,31581,1.202172,1.31146,1.881291,2,55,0,2,
,202515,202517,33129,4.581193,4.997665,0.92,2.3,55,0,2,
,202515,202556,0,4.247809,0,1.881291,2,30,0,2,
,202557,202558,31581,3.023307,3.85954,1.881291,2,45,0,2,
,202520,202560,31581,2.4114,2.630618,1.881291,2,55,0,2,
,202556,202561,31581,3.812492,4.159082,1.881291,2,55,0,2,
,202515,21915,2400000,4.141237,8.282475,0.8,2.3,30,0,2,
,202511,202503,31581,3.077326,3.357083,1.881291,2,55,0,2,
,202511,202512,31581,2.215658,2.417082,1.881291,2,55,0,2,
,21911,202505,2400000,1.156899,2.313797,0.8,2.3,30,0,2,
,202514,202512,33129,0.915738,0.998987,1.881291,2,55,0,2,
,202513,202514,33129,0.720429,0.785922,0.92,2.3,55,0,2,
,202505,202503,31581,0.135476,0.116123,1.881291,2,70,0,2,
,202503,202513,33129,0.245881,0.268234,0.92,2.3,55,0,2,
,202512,202515,33129,0.690366,0.753126,1.881291,2,55,0,2,
,202517,202516,33129,1.053772,1.149569,1.881291,2,55,0,2,
,202520,202521,31581,0.079006,0.086188,1.881291,2,55,0,2,
,202521,0,0,1.514341,0,0.92,2.3,35,0,2,
,202519,202520,31581,0.017198,0.018761,0.92,2.3,55,0,2,
,202556,202557,31581,0.47116,0.807703,1.881291,2,30,0,2,
,202561,202558,31581,2.310137,2.52015,1.881291,2,55,0,2,
,202558,234943,31581,1.598476,1.743792,0.92,2.3,55,0,2,
,202559,202561,31581,0.847349,0.92438,0.92,2.3,55,0,2,
,202560,202559,31581,0.015675,0.0171,1.881291,2,55,0,2,
,234943,202562,31581,1.256425,1.370646,0.92,2.3,55,0,2,
,202563,201229,31581,0.57928,0.631942,1.881291,2,55,0,2,
,202562,202563,31581,0.017758,0.019373,1.881291,2,55,0,2,
,202565,202508,31581,3.69862,3.69862,1.881291,2,60,0,2,
,202568,202567,31581,7.489178,6.155488,1.572944,2,70,0,2,
,202571,202574,31581,5.613281,5.806842,0.92,2.3,55,0,2,
,202566,202567,31581,3.835873,3.968145,1.881291,2,55,0,2,
,202656,202657,31581,4.01886,4.157441,1.881291,2,55,0,2,
,202573,202658,33129,5.317704,6.020042,1.881291,2,50,0,2,
,202565,22108,2400000,2.598819,3.99392,0.8,2.3,30,0,2,
,202564,202566,31581,3.032229,2.887837,0.92,2.3,60,0,2,
,202565,202564,31581,0.393829,0.375075,0.92,2.3,60,0,2,
,202566,22108,2400000,1.945868,6.710708,0.8,2.3,30,0,2,
,202572,202573,33129,2.759407,2.854559,1.881291,2,55,0,2,
,202569,202572,33129,0.56244,0.581835,0.92,2.3,55,0,2,
,202508,22111,2400000,0.19873,0.397461,0.8,2.3,30,0,2,
,202508,202509,33129,0.546125,0.564957,1.881291,2,55,0,2,
,202509,202570,31581,0.252252,0.26095,1.881291,2,55,0,2,
,22111,202571,2400000,0.679197,1.358395,0.8,2.3,30,0,2,
,202569,202570,31581,0.301368,0.258315,1.572944,2,70,0,2,
,202509,202569,33129,0.198348,0.216379,1.881291,2,55,0,2,
,202568,202571,31581,0.017018,0.021725,1.572944,2,45,0,2,
,202570,202568,31581,0.054682,0.04687,1.572944,2,70,0,2,
,202567,202656,31581,0.100152,0.109256,1.881291,2,55,0,2,
,202574,202657,31581,0.076016,0.082926,0.92,2.3,55,0,2,
,202660,202661,31581,1.605728,1.751703,1.881291,2,55,0,2,
,202660,202662,0,2.796961,0,1.881291,2,55,0,2,
,202666,234942,31581,3.037072,3.877114,0.92,2.3,45,0,2,
,202662,202663,0,0.571924,0,0.92,2.3,0,0,2,
,202663,202664,31581,0.03013,0.036156,0.92,2.3,50,0,2,
,202661,202666,31581,2.688441,3.432053,1.881291,2,45,0,2,
,202661,202665,31581,1.521606,1.659934,1.881291,2,55,0,2,
,21909,202667,2400000,0.688575,1.37715,0.8,2.3,30,0,2,
,229986,228634,31581,3.666766,4.000108,1.881291,2,55,0,2,
,22469,228634,2400000,3.662337,7.324674,0.8,2.3,30,0,2,
,229990,228985,89856,3.168515,2.569067,2,2.35,60,0,2,
,229990,229991,31581,3.147004,2.697432,1.881291,2,70,0,2,
,235095,22474,2400000,1.569062,3.138125,0.8,2.3,30,0,2,
,22470,228617,2400000,1.898697,3.797395,0.8,2.3,30,0,2,
,228618,228617,31581,3.472783,3.788491,1.881291,2,55,0,2,
,22463,235103,2400000,3.703631,7.407262,0.8,2.3,30,0,2,
,228559,235103,31581,2.196613,2.396305,0.92,2.3,55,0,2,
,230152,228617,44251,4.764044,3.915652,1.12,2,70,0,2,
,22469,228624,2400000,4.748043,9.496085,0.8,2.3,30,0,2,
,235094,22474,2400000,4.796114,9.592228,0.8,2.3,30,0,2,
,228611,228639,42840,2.586493,2.722624,0.8,2.3,55,0,2,
,228623,228624,31581,1.228157,1.417104,0.92,2.3,50,0,2,
,235058,228569,40828,2.741644,3.103748,1.12,2,50,0,2,
,235058,22481,2400000,1.050567,2.101134,0.8,2.3,30,0,2,
,229989,229918,31581,2.981498,2.450547,1.881291,2,70,0,2,
,202745,22100,2400000,2.983262,5.966524,0.8,2.3,30,0,2,
,235059,22481,2400000,2.728688,5.457376,0.8,2.3,30,0,2,
,235062,22481,2400000,3.774604,7.549208,0.8,2.3,30,0,2,
,235101,228557,31581,3.008803,3.112554,0.92,2.3,55,0,2,
,228564,235102,33129,2.350048,2.563689,0.8,2.3,55,0,2,
,228566,228565,31581,4.887706,5.332044,0.92,2.3,55,0,2,
,228568,228569,31581,3.452552,3.76642,1.881291,2,55,0,2,
,230137,229994,31581,0.924678,1.008739,1.881291,2,55,0,2,
,235100,229963,33129,3.05117,3.328549,0.92,2.3,55,0,2,
,229956,229957,33129,1.550691,1.604163,0.8,2.3,55,0,2,
,22463,235102,2400000,4.048503,8.097007,0.8,2.3,30,0,2,
,208915,208918,31581,3.239456,3.887347,1.881291,2,45,0,2,
,208924,208919,31581,4.690913,5.629096,1.881291,2,45,0,2,
,208924,208925,31581,3.198365,3.046062,0.92,2.3,60,0,2,
,208915,208934,33129,3.755588,3.885091,0.8,2.3,55,0,2,
,235071,228539,31581,1.812297,1.87479,1.881291,2,55,0,2,
,208916,228539,89856,1.723343,1.397305,2,2.35,60,0,2,
,235070,208918,31581,2.707461,2.800822,1.881291,2,55,0,2,
,208938,208939,33129,0.842716,0.692643,0.8,2.3,70,0,2,
,235065,229956,33129,3.450886,3.569882,1.572944,2,55,0,2,
,228537,228538,33129,0.604332,0.625171,0.8,2.3,55,0,2,
,230138,235105,31581,4.269111,4.416322,0.92,2.3,55,0,2,
,230132,22463,2400000,3.562247,7.124493,0.8,2.3,30,0,2,
,208940,229955,31581,0.03098,0.035072,0.92,2.3,50,0,2,
,229958,229959,31581,4.204165,4.349136,1.881291,2,55,0,2,
,202678,202679,31581,3.461966,3.581344,1.881291,2,55,0,2,
,235072,22459,2400000,2.977769,5.955537,0.8,2.3,30,0,2,
,235071,22459,2400000,3.234441,6.468883,0.8,2.3,30,0,2,
,228534,208917,66259,1.56865,1.711254,1.572944,2,55,0,2,
,228529,228528,31581,1.790344,2.285546,1.881291,2,45,0,2,
,208916,208917,89856,1.337849,1.084742,2,2.35,60,0,2,
,208916,235070,31581,0.330752,0.36082,0.92,2.3,55,0,2,
,202673,202674,31581,0.791255,0.863188,0.92,2.3,55,0,2,
,202670,202675,31581,3.719737,4.7486,1.881291,2,45,0,2,
,202670,202676,33129,1.849725,2.017882,1.572944,2,55,0,2,
,235075,22459,2400000,3.189791,6.379582,0.8,2.3,30,0,2,
,235076,22459,2400000,2.751593,5.503187,0.8,2.3,30,0,2,
,235077,22459,2400000,3.06486,6.129721,0.8,2.3,30,0,2,
,202680,228528,89856,2.969112,2.407388,2,2.35,60,0,2,
,202675,228529,33129,2.278788,2.48595,1.572944,2,55,0,2,
,202673,228507,31581,2.403148,3.067849,1.881291,2,45,0,2,
,235073,22459,2400000,3.856857,7.713715,0.8,2.3,30,0,2,
,235074,22459,2400000,4.014545,8.02909,0.8,2.3,30,0,2,
,202673,202670,31581,1.188118,1.697311,1.881291,2,40,0,2,
,202672,235075,31581,1.818016,1.983291,0.92,2.3,55,0,2,
,235075,202673,31581,0.414145,0.451795,1.881291,2,55,0,2,
,235076,202670,33129,0.629749,0.599761,0.8,2.3,60,0,2,
,235077,202677,33129,1.073119,1.110123,0.92,2.3,55,0,2,
,202680,202675,33129,1.613617,1.669258,1.572944,2,55,0,2,
,202680,235077,33129,0.035407,0.036628,0.8,2.3,55,0,2,
,202677,202678,33129,0.050669,0.052416,1.881291,2,55,0,2,
,235074,228508,31581,1.148181,0.943711,0.92,2.3,70,0,2,
,228537,235072,33129,1.891871,1.957108,0.8,2.3,55,0,2,
,228533,235072,33129,0.342794,0.354614,1.572944,2,55,0,2,
,228536,235071,31581,1.168631,1.208928,0.92,2.3,55,0,2,
,228536,48467,4800000,1.143549,1.524732,0.8,2.3,45,0,2,
,228536,208916,31581,1.625354,1.681401,1.881291,2,55,0,2,
,228530,228531,33129,0.89242,0.973549,1.572944,2,55,0,2,
,235073,228530,33129,0.811995,0.839995,1.572944,2,55,0,2,
,235074,228530,31581,1.126315,0.925738,1.881291,2,70,0,2,
,228507,235073,33129,0.497149,0.514292,0.8,2.3,55,0,2,
,228535,228534,33129,0.697078,0.760449,1.572944,2,55,0,2,
,228532,228534,66259,0.131224,0.143153,1.572944,2,55,0,2,
,228531,22458,2400000,1.036919,2.073838,0.8,2.3,30,0,2,
,202676,228532,31581,0.985606,1.075207,1.881291,2,55,0,2,
,228531,228533,33129,0.948213,0.980909,1.572944,2,55,0,2,
,228531,228534,66259,0.813562,0.887523,1.572944,2,55,0,2,
,202674,202676,31581,0.429808,0.468881,1.881291,2,55,0,2,
,202676,228531,33129,0.369955,0.403588,1.572944,2,55,0,2,
,22458,228532,2400000,0.664605,1.329211,0.8,2.3,30,0,2,
,228529,228532,33129,0.60879,0.664135,1.572944,2,55,0,2,
,228533,228535,33129,0.423144,0.461612,1.572944,2,55,0,2,
,228535,228536,31581,0.07126,0.077739,1.881291,2,55,0,2,
,48467,208916,4800000,0.544992,0.726656,0.8,2.3,45,0,2,
,22459,235070,2400000,2.813891,5.627781,0.8,2.3,30,0,2,
,235069,208914,33129,2.033173,2.103283,1.572944,2,55,0,2,
,235068,208924,31581,2.346103,2.427003,1.881291,2,55,0,2,
,22459,235068,2400000,1.771252,3.542504,0.8,2.3,30,0,2,
,22459,235069,2400000,1.579364,3.158727,0.8,2.3,30,0,2,
,228528,208917,89856,1.184703,0.96057,2,2.35,60,0,2,
,228528,235068,31581,0.945841,0.978456,0.92,2.3,55,0,2,
,208917,235069,33129,0.392435,0.405968,0.8,2.3,55,0,2,
,208924,208914,31581,2.277863,2.733435,1.881291,2,45,0,2,
,208914,208915,33129,0.840222,0.869195,1.572944,2,55,0,2,
,235066,22471,2400000,2.226821,4.453641,0.8,2.3,30,0,2,
,208930,208931,31581,1.822542,2.877698,1.881291,2,30,0,2,
,208928,22471,2400000,1.452644,2.905288,0.8,2.3,30,0,2,
,208930,235067,66259,2.271111,2.725333,1.572944,2,50,0,2,
,208937,235065,33129,1.424577,1.473701,0.8,2.3,55,0,2,
,22471,208931,2400000,1.513885,3.02777,0.8,2.3,30,0,2,
,22471,235065,2400000,1.959434,3.918868,0.8,2.3,30,0,2,
,208920,208923,31581,1.901368,1.966933,0.92,2.3,55,0,2,
,202679,208919,31581,0.398423,0.412162,1.881291,2,55,0,2,
,208919,208920,31581,0.019931,0.020618,0.92,2.3,55,0,2,
,208926,208927,31581,1.477227,1.528166,0.92,2.3,55,0,2,
,208921,208929,66259,0.645414,0.774497,0.8,2.3,50,0,2,
,208928,208930,31581,0.883024,0.883024,1.881291,2,60,0,2,
,208923,208926,31581,0.016206,0.019448,0.92,2.3,50,0,2,
,235066,208921,66259,0.276368,0.331642,0.8,2.3,45,0,2,
,208925,208928,31581,0.305025,0.2905,0.92,2.3,60,0,2,
,208929,208930,66259,0.255713,0.306855,1.572944,2,50,0,2,
,22472,208930,2400000,0.347667,0.695333,0.8,2.3,30,0,2,
,208927,208929,31581,0.020583,0.022454,1.881291,2,55,0,2,
,235067,208933,66259,0.324585,0.367455,0.8,2.3,50,0,2,
,22471,235067,2400000,1.424259,2.848518,0.8,2.3,30,0,2,
,208934,208935,33129,0.551113,0.570117,1.572944,2,55,0,2,
,208935,208936,33129,0.58315,0.479301,1.572944,2,70,0,2,
,208933,208935,66259,0.326726,0.369879,0.8,2.3,50,0,2,
,208935,208937,33129,0.310714,0.321429,0.8,2.3,55,0,2,
,208936,208938,33129,0.333007,0.273705,0.8,2.3,70,0,2,
,208931,208940,31581,5.002088,7.898033,0.92,2.3,30,0,2,
,230130,208918,31581,5.236491,6.283789,1.881291,2,45,0,2,
,230131,230133,31581,0.329849,0.341223,0.92,2.3,55,0,2,
,230128,230135,31581,3.534079,5.580124,1.881291,2,30,0,2,
